SubId,HyLakeId,HRU_IsLake,Soil_ID,Veg_ID,O_ID_1,O_ID_2,Landuse_ID,HRU_Area,HRU_ID,LAND_USE_C,VEG_C,SOIL_PROF,HRU_CenX,HRU_CenY,DowSubId,RivSlope,RivLength,BasSlope,BasAspect,BasArea,BkfWidth,BkfDepth,Lake_Cat,LakeVol,LakeDepth,LakeArea,Laketype,Has_Gauge,MeanElev,FloodP_n,Q_Mean,Ch_n,DrainArea,Strahler,Seg_ID,Seg_order,Max_DEM,Min_DEM,DA_Obs,DA_error,Obs_NM,SRC_obs,centroid_x,centroid_y,HRU_S_mean,HRU_A_mean,HRU_E_mean
304,1031014,1,-1,-1,-1,-1,-1,177118,70,LAKE,LAKE,LAKE,-78.48393977,46.12123569,301,0.00599362,0,3.684258766,193.796253,1019735.533,2.313013335,0.136606432,2,0.61,3.4,180000,1,0,419.6441762,0.11489362,0.103202752,0.05537725,1602311.957,1,19,1,376.8220215,346.6493225,0,0,,,1432383.096,12188738.54,3.684,193.796,419.644
345,,-1,1,1,1,1,1,2662026,71,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.14276477,45.77160316,340,0.00485903,0,5.745181327,170.7912397,3287414.949,3.276478373,0.168348267,2,4.48,7.2,620000,1,1,420.8932115,0.100000001,0.207085465,0.04932459,3287414.949,1,24,1,369.1035767,365.146759,0,0,Animoosh,,1461922.867,12152487.78,5.745,170.791,420.893
375,,-1,1,1,1,1,1,1075728,72,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.45604246,45.9362704,377,0.001747388,0,4.202377289,194.5443692,1414878.582,4.043499569,0.190993553,2,1.45,4.3,340000,1,0,429.4874313,0.112962966,0.315391373,0.029692301,5074383.326,1,28,1,352.1103516,348.6843567,0,0,,,1436139.467,12168551.36,4.202,194.544,429.487
646,1032691,1,-1,-1,-1,-1,-1,204923,73,LAKE,LAKE,LAKE,-77.90220808,45.9760472,644,0.004411283,0,3.151035109,186.5779774,2507605.628,4.944924575,0.215506349,2,0.65,3.2,200000,1,0,291.3362386,0.100646553,0.471687482,0.047751339,7687134.461,1,47,1,258.043457,221.0993195,0,0,,,1478233.045,12176992.24,3.151,186.578,291.336
544,1034075,1,-1,-1,-1,-1,-1,227616,74,LAKE,LAKE,LAKE,-77.82372646,45.8468106,545,0.001441259,0,7.808221327,198.5576643,3368256.127,13.68685217,0.396959694,1,1.38,6.1,230000,1,0,304.2929984,0.103260871,3.613617328,0.027655763,62843895.03,1,42,6,243.7257233,241.2030792,0,0,,,1485711.167,12163423.3,7.808,198.558,304.293
258,108394,1,-1,-1,-1,-1,-1,4221507,75,LAKE,LAKE,LAKE,-78.43751946,45.83248515,265,0.000913963,0,4.339334883,185.8016945,21662665.63,18.23491191,0.471526894,1,58.48,13.9,4210000,1,0,423.9510654,0.089285717,6.41419777,0.025,113609157.1,2,85,5,392.6392822,389.9508362,0,0,,,1438386.754,12158208.83,4.339,185.802,423.951
111,108604,1,-1,-1,-1,-1,-1,1274157,76,LAKE,LAKE,LAKE,-78.59711604,45.68345291,110,0.005571732,0,4.222814573,187.3414772,9575382.145,5.500230963,0.229716834,2,10.22,8,1270000,1,0,443.971094,0.100000001,0.583575244,0.053456999,9575382.145,1,5,1,426.042572,424.5989075,0,0,,,1428523.182,12139929.92,4.223,187.341,443.971
596,1032780,1,-1,-1,-1,-1,-1,693097,77,LAKE,LAKE,LAKE,-78.20454582,45.96660558,600,0.002879979,0,6.066547854,150.3981071,6232223.507,74.84472862,1.100173037,1,4.05,5.9,690000,1,0,313.0737527,0.116329764,98.14212573,0.038608147,2094387689,4,145,1,268.2097168,264.9822693,0,0,,,1455136.904,12172734.65,6.067,150.398,313.074
69,,-1,1,1,1,1,1,4339456,78,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.81678209,45.77005598,78,0.000444919,0,6.394860303,183.1244022,4519504.255,6.915440155,0.263545838,2,0.68,3.8,180000,1,0,470.3077342,0.100000001,0.922517603,0.025,15359552.92,1,3,1,436.9968567,434.7026978,0,0,,,1409675.168,12147804.29,6.395,183.124,470.308
344,1034708,1,-1,-1,-1,-1,-1,123831,79,LAKE,LAKE,LAKE,-78.13513994,45.7790545,340,0.00485903,0,7.167779355,192.3664632,550618.7978,1.378481753,0.100139376,2,0.66,5.3,120000,1,0,399.6355939,0.100000001,0.036655323,0.04932459,550618.7978,1,24,1,369.1035767,365.146759,0,0,,,1462333.918,12153399.93,7.168,192.366,399.636
752,,-1,1,1,1,1,1,3906969,80,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.71308907,45.86300024,750,0.003322031,0,4.353583902,169.7036266,4027383.872,3.615169359,0.178583551,2,0.49,4.1,120000,1,0,241.5214229,0.100000001,0.252111294,0.042046876,4027383.872,1,55,1,222.4557343,177.8223572,0,0,,,1494106.056,12165710.27,4.354,169.704,241.521
397,,-1,1,1,1,1,1,611601,81,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.39388871,45.9730172,396,0.006315323,0,4.820433135,158.042044,707035.4693,1.556028398,0.107689851,2,0.31,3.3,100000,1,0,426.4572129,0.100000001,0.046705717,0.05940499,707035.4693,2,108,2,294.2039185,276.989502,0,0,,,1440483.123,12173017.64,4.82,158.042,426.457
754,108348,1,-1,-1,-1,-1,-1,1882207,82,LAKE,LAKE,LAKE,-77.7203616,45.8502286,757,0.00132769,0,6.1130239,159.1655879,11982451.88,29.41621864,0.628226675,1,16.67,8.9,1880000,1,0,288.5738734,0.120723688,16.69201233,0.027330825,304811134,3,162,3,222.7739563,215.5383148,0,0,,,1493635.092,12163740.2,6.113,159.166,288.574
538,,-1,1,1,1,1,1,1955196,83,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.09547229,45.90469814,537,0.010093139,0,4.339107977,172.2182819,2075694.876,2.622096212,0.147283278,2,0.46,3.8,120000,1,0,390.6261768,0.115882356,0.132627094,0.072044708,2075694.876,1,41,1,291.2837219,227.65271,0,0,,,1464197.675,12167513.72,4.339,172.218,390.626
321,1034574,1,-1,-1,-1,-1,-1,234442,84,LAKE,LAKE,LAKE,-78.25256859,45.79207357,326,0.000461173,0,2.309868824,160.695282,3948287.588,3.580590726,0.177556704,2,0.84,3.6,230000,1,0,457.3101586,0.091189429,0.247311535,0.025,3948287.588,2,97,3,373.9887695,370.157196,0,0,,,1452801.022,12153714.92,2.31,160.695,457.31
294,,-1,1,1,1,1,1,14487925,85,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.40148788,46.0897973,296,0.000628667,0,4.614784261,180.6556416,16893815.04,12.50914892,0.376097913,1,23.38,9.7,2400000,1,0,385.7417221,0.10772059,3.018495499,0.032168741,52193719.95,1,19,2,349.7796631,346.6362305,0,0,,,1438898.076,12185844.23,4.615,180.656,385.742
704,108257,1,-1,-1,-1,-1,-1,1061763,86,LAKE,LAKE,LAKE,-77.90878752,45.908277,706,0.00122563,0,5.466961076,181.5325432,25184942.48,8.787821457,0.304293728,1,7.71,7.3,1060000,1,0,290.1526103,0.100000001,1.489695331,0.026294264,25184942.48,1,52,1,224.5624542,222.046936,0,0,,,1476971.723,12169474.84,5.467,181.533,290.153
452,1031839,1,-1,-1,-1,-1,-1,151722,87,LAKE,LAKE,LAKE,-78.58743531,46.04816595,450,0.002533848,0,6.369762985,170.5487503,595144.9573,1.431412616,0.102429056,2,0.63,4.2,150000,1,0,436.6541835,0.100000001,0.039524346,0.036991424,595144.9573,2,118,3,313.262207,307.8948364,0,0,,,1425002.936,12179951.81,6.37,170.549,436.654
225,,-1,1,1,1,1,1,724870,88,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.65140412,45.8013561,231,0.000650124,0,5.617328685,158.6507421,1032678.526,1.869546536,0.120228114,2,1.56,5.1,310000,1,0,420.3649048,0.100000001,0.067422921,0.025,1032678.526,3,81,1,394.5422363,392.5239258,0,0,,,1422272.019,12152284.72,5.617,158.651,420.365
862,,-1,1,1,1,1,1,3417826,89,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.56909513,45.8891912,861,0.001404987,0,5.384597497,183.9728134,3735963.572,3.485962386,0.174726141,2,1.77,5.6,320000,1,0,199.2049688,0.100000001,0.234412302,0.028282373,3735963.572,3,180,1,165.7150269,161.519455,0,0,,,1504859.021,12169667.75,5.385,183.973,199.205
230,,-1,1,1,1,1,1,3014512,90,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.61291181,45.85431483,228,0.000956086,0,5.350772025,184.8399348,3196754.585,4.289051156,0.197870478,2,0.93,5.1,180000,1,0,453.337314,0.095652175,0.354860336,0.025,5730922.86,3,82,3,393.6459656,391.3241577,0,0,,,1424678.79,12158427.41,5.351,184.84,453.337
340,,-1,1,1,1,1,1,9850745,91,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.12053214,45.78395539,336,0.00485903,814.322456,4.494565931,185.5986556,9850745.026,7.70248753,0.281153095,0,0,0,0,0,0,403.330891,0.100000001,1.144450505,0.04932459,19186143.8,1,24,1,369.1035767,365.146759,0,0,,,1463454.984,12154000.57,4.495,185.599,403.331
543,1033850,1,-1,-1,-1,-1,-1,107903,92,LAKE,LAKE,LAKE,-77.82986369,45.86718342,542,0.003934519,0,5.719046201,166.7093033,686130.3888,1.533563394,0.106754283,2,0.36,3.3,110000,1,0,369.8570513,0.124390248,0.045366834,0.04563663,686130.3888,1,42,4,249.640564,243.4468536,0,0,,,1485074.329,12165154.22,5.719,166.709,369.857
553,,-1,1,1,1,1,1,3875972,93,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.01009305,45.84044672,552,0.005983732,0,4.788157984,178.0927973,4504767.563,3.816816719,0.184495191,2,3.63,5.8,630000,1,0,365.9622171,0.100000001,0.281020252,0.054983119,4504767.563,1,43,1,294.0992432,289.8729248,0,0,,,1471567.701,12161016.04,4.788,178.093,365.962
536,1034091,1,-1,-1,-1,-1,-1,174104,94,LAKE,LAKE,LAKE,-78.04902834,45.84246398,535,0.014572509,0,5.184431196,170.3881868,3005277.242,3.13707363,0.16401331,2,0.82,4.7,170000,1,0,398.1234104,0.100000001,0.18983856,0.085960707,3005277.242,1,40,1,291.9642944,240.9653473,0,0,,,1468874.162,12160619.54,5.184,170.388,398.123
658,,-1,1,1,1,1,1,338763,95,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.74950132,45.78977251,656,0.002298881,0,7.484076372,174.122739,497371.9363,4.934722209,0.215239459,2,0.87,5.5,160000,1,0,278.6982557,0.100000001,0.469743119,0.03483336,7654438.251,1,49,2,250.0592957,229.7917328,0,0,,,1492127.722,12157306.03,7.484,174.123,278.698
379,1033704,1,-1,-1,-1,-1,-1,167389,96,LAKE,LAKE,LAKE,-78.43025909,45.88027897,377,0.001505707,0,4.511439947,159.1062685,2996465.894,3.132613552,0.16387336,2,0.77,4.6,170000,1,0,445.5344094,0.113559325,0.189299145,0.028823172,2996465.894,2,105,1,351.9833679,348.6786804,0,0,,,1438748.474,12162173.69,4.511,159.106,445.534
750,,-1,1,1,1,1,1,56930455,97,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.76753062,45.92247729,846,0.003322031,13435.56917,4.313801771,178.6320132,56930454.76,14.13256984,0.404666218,0,0,0,0,0,0,252.9253055,0.100000001,3.852807298,0.042046876,67140755.95,1,55,1,222.4557343,177.8223572,0,0,,,1489285.592,12171850.73,4.314,178.632,252.925
559,,-1,1,1,1,1,1,873586,98,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.79692263,45.9920389,558,0.004546684,0,1.751215821,192.8711209,1217260.702,2.024610669,0.126115707,2,1.17,3.4,340000,1,0,259.4751079,0.100000001,0.079071149,0.049192136,1217260.702,1,44,1,286.09021,184.0777283,0,0,,,1486316.372,12179222.07,1.751,192.871,259.475
859,1034122,1,-1,-1,-1,-1,-1,112627,99,LAKE,LAKE,LAKE,-77.42069049,45.84027951,858,0.002870108,0,2.649132446,223.1683151,318674.0352,0.668706751,0.1,2,0.29,2.6,110000,1,0,212.2448972,0.132211543,0.00862594,0.037673358,318674.0352,1,60,1,169.0051575,146.1158905,0,0,,,1516906.615,12165415.2,2.649,223.168,212.245
276,108175,1,-1,-1,-1,-1,-1,8406317,100,LAKE,LAKE,LAKE,-78.55201381,45.93119916,287,0.001027785,0,5.125883537,193.4630463,50434915.24,44.66688947,0.807152679,1,113.52,13.5,8390000,1,0,417.2770129,0.109427434,31.81642705,0.046020443,721776330,3,92,1,388.0224609,383.518158,0,0,,,1429731.907,12166354.18,5.126,193.463,417.277
400,,-1,1,1,1,1,1,12749534,101,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.34731468,45.94824201,395,0.007423703,7359.519225,6.292201547,185.8744359,12749534.36,25.47267956,0.576247489,0,0,0,0,0,1,375.7500516,0.100000001,12.51653943,0.064317152,226473731.5,2,108,1,346.5387268,291.9038391,0,,Little Madawaska Barometer,,1444317.958,12170593.69,6.292,185.874,375.75
650,,-1,1,1,1,1,1,16451186,102,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.95520922,45.95726041,648,0.004485996,0,5.116520989,195.6085208,16622527.87,7.812657369,0.283559063,2,0.73,4.3,170000,1,0,286.9751478,0.10526316,1.177423132,0.048352011,19756807.87,1,48,1,250.9169159,212.3803101,0,0,,,1474442.484,12174332.75,5.117,195.609,286.975
531,,-1,1,1,1,1,1,18987926,103,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.06594773,46.06174951,532,0.009229482,0,3.851555271,164.2491957,20165930.11,7.890634371,0.285253787,1,8.51,7.2,1180000,1,0,337.6649376,0.100000001,1.201043804,0.068072526,20165930.11,1,39,1,307.4831543,303.6036072,0,0,,,1464982.758,12185125.63,3.852,164.249,337.665
767,,-1,1,1,1,1,1,31374610,104,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.04032848,46.00036642,768,0.001295612,0,5.043953596,193.7696303,37547643.71,88.05283862,1.21285891,1,77.56,12.6,6160000,1,1,282.7870998,0.09769735,119.4155718,0.028865783,2929036792,4,170,1,215.3068695,211.3937225,0,,Traverse,,1467458.984,12178103.66,5.044,193.77,282.787
545,,-1,1,1,1,1,1,30346514,105,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.8223292,45.81374792,689,0.001274612,8738.427314,4.020849888,151.7698612,30346513.62,16.56580893,0.445135115,0,0,0,0,0,0,297.5850484,0.100000001,5.293711913,0.026221699,93190408.65,1,42,7,240.9196014,229.7814941,0,0,,,1486198.689,12159435.56,4.021,151.77,297.585
622,,-1,1,1,1,1,1,43977017,106,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.12859551,45.99515048,764,0.005254162,9941.034878,2.959894017,184.7862753,43977017.37,12.48255786,0.37561802,0,0,0,0,0,0,291.1851515,0.100000001,3.005676132,0.052582954,51965000.34,1,46,1,265.6811829,213.4493713,0,0,,,1460711.974,12177284.8,2.96,184.786,291.185
501,,-1,1,1,1,1,1,2361325,107,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.27493923,46.03828274,508,0.002666969,0,8.117859873,170.5797413,2489816.6,22.13402857,0.52966411,1,0.87,6.8,130000,1,0,372.333481,0.100000001,9.450525094,0.03835864,169471440.2,2,132,5,303.5292969,300.0579834,0,0,,,1448996.589,12181033.4,8.118,170.58,372.333
87,1035432,1,-1,-1,-1,-1,-1,839921,108,LAKE,LAKE,LAKE,-78.87948566,45.71426269,80,0.001034336,0,4.833930905,188.7914633,5927834.653,6.066430731,0.243626324,2,3.69,4.4,840000,1,0,457.8926814,0.109273673,0.709907057,0.026646822,11721299.99,2,64,2,439.8335571,409.8792725,0,0,,,1405504.545,12140891.67,4.834,188.791,457.893
508,,-1,1,1,1,1,1,2431979,109,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.27483778,46.02914732,503,0.013343194,1498.212221,7.989534798,191.2358952,2431979.227,22.28736933,0.531862722,0,0,0,0,0,0,367.565292,0.100000001,9.581921905,0.085820956,171903419.5,2,132,6,301.8404236,281.8494873,0,0,,,1449111.628,12180030.44,7.99,191.236,367.565
110,,-1,1,1,1,1,1,15782601,110,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.58119436,45.71335067,114,0.005571732,0,4.453115412,193.9031437,18916223.39,9.606964594,0.321008092,1,32.52,10.4,3130000,1,0,446.9332464,0.100000001,1.780358193,0.053456999,30270559.5,1,5,1,426.042572,424.5989075,0,0,,,1428387.955,12142909.1,4.453,193.903,446.933
650,1032797,1,-1,-1,-1,-1,-1,171342,111,LAKE,LAKE,LAKE,-77.9692613,45.96304887,648,0.004485996,0,5.116520989,195.6085208,16622527.87,7.812657369,0.283559063,2,0.73,4.3,170000,1,0,286.9751478,0.10526316,1.177423132,0.048352011,19756807.87,1,48,1,250.9169159,212.3803101,0,0,,,1474442.484,12174332.75,5.117,195.609,286.975
589,,-1,1,1,1,1,1,1814104,112,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.20074803,45.9760291,596,0.005302644,1604.234396,4.559603486,209.1645255,1814104.343,8.194909131,0.291803671,0,0,0,0,0,0,292.7465302,0.100000001,1.295457864,0.051706993,21803747.98,1,45,2,275.6806335,267.1739502,0,0,,,1455343.074,12174669.76,4.56,209.165,292.747
427,1031844,1,-1,-1,-1,-1,-1,190655,113,LAKE,LAKE,LAKE,-78.37120035,46.04682789,425,0.021199324,0,4.956503272,186.8273203,1677979.549,2.3653105,0.13845134,2,0.93,4.9,190000,1,0,394.8644889,0.103761274,0.107922333,0.103761274,1677979.549,1,34,1,323.9578857,286.484436,0,0,,,1441326.862,12181841.83,4.957,186.827,394.864
216,1035069,1,-1,-1,-1,-1,-1,184928,114,LAKE,LAKE,LAKE,-78.69648935,45.74565502,215,0.000303523,0,6.105218035,202.9875266,1359309.651,2.135836207,0.130228199,2,0.81,4.4,180000,1,0,441.4232114,0.100000001,0.087997614,0.025,1359309.651,2,73,1,399.3646851,396.9332581,0,0,,,1418767.888,12145954.34,6.105,202.988,441.423
767,108083,1,-1,-1,-1,-1,-1,6173034,115,LAKE,LAKE,LAKE,-78.04283946,45.97970039,768,0.001295612,0,5.043953596,193.7696303,37547643.71,88.05283862,1.21285891,1,77.56,12.6,6160000,1,1,282.7870998,0.09769735,119.4155718,0.028865783,2929036792,4,170,1,215.3068695,211.3937225,0,,Traverse,,1467458.984,12178103.66,5.044,193.77,282.787
451,,-1,1,1,1,1,1,2379362,116,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.6414891,46.0724507,450,0.002533848,0,6.316418922,215.4389472,2843092.936,3.053869019,0.161389215,2,3.21,6.9,460000,1,0,405.0556321,0.100000001,0.179901929,0.036991424,2843092.936,2,118,3,313.262207,307.8948364,0,0,,,1420532.344,12182272.53,6.316,215.439,405.056
274,,-1,1,1,1,1,1,5203699,117,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.57209088,45.8809797,276,0.001448681,0,5.92239426,192.754161,5741094.304,4.822743653,0.212295492,2,3.14,5.9,540000,1,0,430.5501818,0.100000001,0.44866621,0.027210151,7300291.847,1,17,1,386.7681885,384.2602844,0,0,,,1427711.518,12161747.27,5.922,192.754,430.55
354,1032285,1,-1,-1,-1,-1,-1,177490,118,LAKE,LAKE,LAKE,-78.62786652,46.00966754,351,0.00089311,0,1.571228176,192.5562101,494867.4588,1.308990875,0.1,2,0.49,2.8,180000,1,0,488.9963571,0.10769231,0.033052799,0.066219417,494867.4588,1,25,1,357.8727417,355.3620911,0,0,,,1421976.788,12175523.21,1.571,192.556,488.996
539,,-1,1,1,1,1,1,1312575,119,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.08150622,45.88381084,537,0.010093139,0,5.589957525,171.309243,1478841.598,2.224865493,0.133458587,2,0.66,4,170000,1,0,385.8259436,0.115882356,0.095486622,0.072044708,1478841.598,1,41,1,291.2837219,227.65271,0,0,,,1465495.989,12165332.03,5.59,171.309,385.826
613,,-1,1,1,1,1,1,82170,120,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.06862716,45.9608225,764,0.020490045,593.443462,2.095977389,177.7006766,82169.60144,83.60278838,1.175700557,0,0,0,0,0,0,221.9263371,0.110359803,134.8268948,0.110359803,2631737596,4,146,5,224.3127289,212.1530457,0,0,,,1465677.198,12173913.46,2.096,177.701,221.926
430,1031986,1,-1,-1,-1,-1,-1,274756,121,LAKE,LAKE,LAKE,-78.30709021,46.03320815,429,0.021199324,0,4.850978672,191.3749822,3000066.61,3.134436958,0.163930585,2,1.31,4.8,270000,1,0,396.6765116,0.103761274,0.18951958,0.103761274,3000066.61,1,34,1,323.9578857,286.484436,0,0,,,1446617.601,12180918.15,4.851,191.375,396.677
429,1031979,1,-1,-1,-1,-1,-1,895798,122,LAKE,LAKE,LAKE,-78.33368456,46.03249786,425,0.021199324,0,3.976644224,201.243939,5143066.169,5.084945739,0.219147268,2,5.36,6,890000,1,0,389.1396416,0.103761274,0.498778418,0.103761274,8143132.779,1,34,1,323.9578857,286.484436,0,0,,,1444918.696,12180355.99,3.977,201.244,389.14
267,1034245,1,-1,-1,-1,-1,-1,771130,123,LAKE,LAKE,LAKE,-78.28685334,45.81775753,269,0.001620153,0,4.088331814,174.307681,20181601.93,8.09329631,0.289627324,1,3.76,4.9,770000,1,0,435.1380612,0.100000001,1.263530964,0.028561396,21249465.62,1,16,1,393.07724,390.3522034,0,0,,,1449432.245,12155028.23,4.088,174.308,435.138
326,,-1,1,1,1,1,1,52282120,124,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.25169486,45.85662388,333,0.000854145,0,3.614687707,186.6487878,77791544.33,31.48459247,0.654369595,1,496.04,19.5,25450000,1,0,395.1473626,0.097758203,8.111885611,0.028158447,350700383.9,3,101,1,375.3009644,369.0748596,0,0,Lavieille,,1452550.007,12161266.94,3.615,186.649,395.147
319,1034926,1,-1,-1,-1,-1,-1,355809,125,LAKE,LAKE,LAKE,-78.25144444,45.75832948,322,0.007406971,0,4.163278492,181.1782665,2842327.527,3.053470623,0.161376582,2,1.73,4.9,350000,1,0,439.2443357,0.13571429,0.179854993,0.060872956,2842327.527,1,23,1,373.8228149,370.1942749,0,0,,,1453882.726,12150038.14,4.163,181.178,439.244
847,1033549,1,-1,-1,-1,-1,-1,114285,126,LAKE,LAKE,LAKE,-77.63457617,45.8961522,846,0.003325253,0,3.775896665,207.1108229,5387407.035,4.162495777,0.194346422,2,0.45,3.9,110000,1,0,254.2720388,0.100000001,0.334227837,0.043459195,5387407.035,3,179,1,185.4667206,163.5775757,0,0,,,1499484.477,12170735.63,3.776,207.111,254.272
391,,-1,1,1,1,1,1,4101219,127,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.55656125,46.10635666,390,0.00528228,0,5.122154521,190.7679103,4203483.119,3.690918719,0.180819371,2,0.35,3.4,100000,1,0,463.7273537,0.100000001,0.262787056,0.052163274,4203483.119,1,30,1,346.0397949,321.4115601,0,0,,,1426666.798,12186676.22,5.122,190.768,463.727
484,,-1,1,1,1,1,1,3006965,128,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.59603278,45.97895892,481,0.001220041,2778.207834,6.171505141,227.9113287,3006965.017,32.85306165,0.671289378,0,0,0,0,0,0,346.0382876,0.100000001,20.82028664,0.026291266,382887115.7,2,126,1,321.4458618,318.0563354,0,0,,,1424848.883,12172334.93,6.172,227.911,346.038
377,108233,1,-1,-1,-1,-1,-1,1917208,129,LAKE,LAKE,LAKE,-78.4056855,45.92269282,382,0.001856867,0,5.23867415,194.6205692,37003110.22,22.15827372,0.530012143,1,14.21,7.4,1910000,1,0,395.4297301,0.114666125,5.755708267,0.030972716,169854778.8,2,105,1,352.1103516,348.6786804,0,0,,,1439469.176,12168153.81,5.239,194.621,395.43
228,108379,1,-1,-1,-1,-1,-1,2482651,130,LAKE,LAKE,LAKE,-78.65266366,45.83078445,232,0.000956086,0,5.61722027,194.0346894,12701750.42,40.28438465,0.758658463,1,22.95,9.3,2480000,1,1,421.816329,0.095652175,31.30462282,0.025,583234376.4,3,82,3,393.6459656,391.3241577,0,,Burntroot,,1422277.363,12156350.54,5.617,194.035,421.816
466,,-1,1,1,1,1,1,2921888,131,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.51519187,46.0811141,467,0.002849317,0,6.049455981,211.6854673,3281166.661,11.11323276,0.350322888,1,1.82,5.1,360000,1,0,366.5841802,0.128787883,2.382406295,0.038508996,40885074.91,1,36,5,322.3735657,318.8811951,0,0,,,1430169.575,12184053.26,6.049,211.685,366.584
623,1031908,1,-1,-1,-1,-1,-1,131930,132,LAKE,LAKE,LAKE,-78.13431447,46.04048322,622,0.005254162,0,3.746226476,193.6479526,7987982.969,5.03776926,0.217925088,2,0.68,5.2,130000,1,0,378.3375005,0.100000001,0.489566341,0.052582954,7987982.969,1,46,1,265.6811829,213.4493713,0,0,,,1460679.109,12183335.63,3.746,193.648,378.338
673,,-1,1,1,1,1,1,4837628,133,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.10039265,46.03408385,671,0.010658032,0,4.508378114,191.0960656,5095187.201,4.051523582,0.19122087,2,1.26,4.9,260000,1,0,384.3517981,0.100000001,0.316644354,0.073517127,5095187.201,1,51,1,240.4961548,212.4981537,0,0,,,1462508.322,12181749.04,4.508,191.096,384.352
599,,-1,1,1,1,1,1,1082666,134,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.18511475,45.96779524,617,0.001710416,803.684009,4.535763043,208.6333385,1082665.78,74.87342939,1.100426148,0,0,0,0,0,0,295.3252778,0.100000001,108.1410191,0.031809649,2096045544,4,145,4,265.9030762,264.5284424,0,0,,,1456629.721,12173868.15,4.536,208.633,295.325
251,,-1,1,1,1,1,1,1156786,135,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.68825455,45.89395261,250,0.000748103,0,4.339342184,207.9479704,1823759.055,3.446540845,0.173537895,2,3.66,5.5,670000,1,0,424.819015,0.0877193,0.229140505,0.025,3649294.823,3,90,1,394.3514709,391.3012695,0,0,,,1418609.005,12162365.72,4.339,207.948,424.819
